episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,timers/grad_wait_time_ms,timers/apply_grad_time_ms,timers/apply_grad_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,perf/gpu_util_percent2,perf/vram_util_percent2,info/learner/cur_lr,info/learner/policy_loss,info/learner/policy_entropy,info/learner/var_gnorm,info/learner/vf_loss,info/learner/grad_gnorm,info/learner/vf_explained_var
nan,nan,nan,nan,0,11,10,False,0,1,1551ec3d9f98427984b306ac68873ff8,2020-10-13_11-47-07,1602586027,0.43555545806884766,0.43555545806884766,8005,eclipse,192.168.1.12,0.43555545806884766,0,1,5e98f_00000,0,[],[],326.753,41.002,243.889,2.268,10,10,75.17500000000001,79.525,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.3075,0.29429920116194624,9.999999747378752e-05,-87.39129,42.563248,22.627434,23.196,40.0,-0.003180623
-32.13885330090866,-68.33735616900917,-52.10515294526596,100.0,77,11,7100,False,77,2,1551ec3d9f98427984b306ac68873ff8,2020-10-13_11-47-12,1602586032,4.953209161758423,5.3887646198272705,8005,eclipse,192.168.1.12,5.3887646198272705,0,2,5e98f_00000,0,"[-34.86812629337811, -38.250004497184825, -44.50860961094317, -63.10935260448724, -54.72241538268555, -66.69395908273137, -59.5450250970234, -35.69926461443525, -42.30969941428506, -46.18204629997439, -60.405506455463836, -60.60619161624695, -63.839326135948006, -63.897884712970495, -38.27676970503899, -37.829158525973156, -40.01116743075377, -60.37417714910191, -60.16332995866397, -58.65775946004849, -63.46379827617469, -37.80142864681866, -39.396291742973105, -44.70674723899118, -58.18069711649783, -65.6622957820181, -63.36441511951488, -66.00817458336176, -34.57693181667291, -36.36738285929466, -39.922960271395844, -60.35642171295637, -59.68347292487036, -62.99409624766042, -63.415736445959446, -37.74178752018679, -39.47197358064039, -32.13885330090866, -55.907178767293836, -58.637914311123254, -62.418779811133, -62.29106440820485, -38.34171691054412, -36.655723957336576, -43.3307012414801, -57.75972216961316, -57.64830318897229, -66.06182255575746, -57.93764923528297, -40.656095906333825, -39.945759200370844, -42.199247879171985, -58.50494841507692, -59.26702437702007, -56.26918552003505, -61.85355394624898, -36.74438048870031, -41.604818553262085, -42.40510154987977, -59.73460969249587, -65.0634441757219, -63.4593175027137, -64.47651129892286, -35.60109341931696, -41.52740693045625, -41.47368136241457, -61.581720677490594, -64.47969575556874, -64.7069563374521, -62.40532465460248, -40.12172538235791, -37.87969419276015, -40.07269316056588, -62.621997092208005, -61.55652685207756, -65.3530905022683, -68.33735616900917]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.966,1.82,5493.45,2.991,7100,7100,75.16666666666667,74.31666666666668,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.3233333333333333,0.29429920116194624,9.999999747378752e-05,-1346.8618,421.85965,24.497911,51.58926,40.0,-0.004403591
-35.60109341931696,-71.33160177280416,-59.208105416870005,100.0,72,11,14560,False,149,3,1551ec3d9f98427984b306ac68873ff8,2020-10-13_11-47-17,1602586037,4.9745774269104,10.363342046737671,8005,eclipse,192.168.1.12,10.363342046737671,0,3,5e98f_00000,0,"[-56.71829027529843, -63.53731446262033, -64.85790564401111, -65.12464246664655, -56.46452561395003, -59.976120562344256, -60.45798646235404, -57.373337771138466, -62.54593052755979, -59.93176565418952, -65.24783789656536, -63.045620185155116, -62.37834936077032, -52.01373468022665, -66.13350077825373, -58.93436122651306, -61.44743359028434, -63.10395976624582, -63.03589341747128, -70.53815182519624, -63.44489606602868, -62.54464678327269, -57.987617543214874, -57.38616115445492, -63.387593768799455, -59.582375458455004, -65.72903970702934, -62.13416189707749, -60.443896074537605, -52.91303572169577, -62.5915272110567, -58.1771172161802, -66.58108487205533, -60.33656695506304, -61.39094463613383, -61.84451742771227, -56.48027094435798, -64.72447345808926, -53.626038036741946, -64.44465024978818, -61.71985469638138, -66.39336352989358, -55.976958049093966, -64.62500055286148, -60.6700446443327, -65.73574931214156, -65.17675460292949, -66.47800528849449, -58.14025733999486, -61.54411859572785, -59.49063433863518, -71.33160177280416, -66.97051770994914, -55.338514392131515, -62.08162160107998, -54.611185166008546, -63.97733924429007, -61.648939210793394, -65.4901039493176, -63.07135769591068, -62.74063556392019, -62.68943752528272, -66.54560110341397, -62.98597895507912, -60.58581060739237, -56.343999166872344, -68.06804449279254, -61.24710330624234, -61.362813464992016, -59.52837900012582, -61.471065524106066, -58.24951294096622, -40.656095906333825, -39.945759200370844, -42.199247879171985, -58.50494841507692, -59.26702437702007, -56.26918552003505, -61.85355394624898, -36.74438048870031, -41.604818553262085, -42.40510154987977, -59.73460969249587, -65.0634441757219, -63.4593175027137, -64.47651129892286, -35.60109341931696, -41.52740693045625, -41.47368136241457, -61.581720677490594, -64.47969575556874, -64.7069563374521, -62.40532465460248, -40.12172538235791, -37.87969419276015, -40.07269316056588, -62.621997092208005, -61.55652685207756, -65.3530905022683, -68.33735616900917]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",1.23,2.126,4703.242,2.614,14560,14560,73.08333333333333,72.89999999999999,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.325,0.29429920116194624,9.999999747378752e-05,-2644.9038,900.5893,25.57091,42.877567,40.0,-0.0046471357
-49.55874660337706,-71.33160177280416,-61.65464502579892,100.0,71,11,21890,False,220,4,1551ec3d9f98427984b306ac68873ff8,2020-10-13_11-47-22,1602586042,4.973101854324341,15.336443901062012,8005,eclipse,192.168.1.12,15.336443901062012,0,4,5e98f_00000,0,"[-64.74803902900577, -60.21623665927404, -61.94630790175887, -55.90308342228955, -62.816967451076366, -65.20365927665432, -64.78587283239015, -62.19964993442335, -63.36661733825296, -58.5497738235765, -59.69819052489656, -55.269372769168555, -59.4806952894957, -62.18497419350518, -49.55874660337706, -57.972003244287805, -57.10368376033885, -66.08620678411577, -60.115968130813734, -54.73152000302084, -66.22271445563541, -54.79208838933164, -64.09929096722755, -57.181155599011184, -59.820413620575756, -61.38360291613376, -63.490968543416834, -61.54701405889341, -61.54840756371652, -64.57495901083297, -62.15660170211923, -62.72859420938048, -62.51682788810752, -58.82609080683039, -58.11137635652287, -61.68165947933585, -58.896488896985865, -64.04414588186053, -62.96489644465485, -61.88133676880715, -63.00080909295179, -66.06123013811954, -59.83382490870731, -64.76864901418095, -60.35043437394394, -55.5298321470495, -63.87303124476643, -61.43312000479297, -59.41563131364069, -62.27492407521248, -63.73361538495842, -63.94444428793979, -60.17149257697176, -62.19865242998227, -63.16962692654053, -66.79910419517653, -58.658736240280255, -63.50113731512087, -67.04928220498165, -64.13831160084885, -59.09577297318768, -56.228368126227075, -57.29829600463879, -63.341975202054336, -66.72475038402723, -60.07974134824256, -63.19608858628025, -64.06714295622159, -62.41536780336565, -68.39864838317942, -56.10613173661093, -64.62500055286148, -60.6700446443327, -65.73574931214156, -65.17675460292949, -66.47800528849449, -58.14025733999486, -61.54411859572785, -59.49063433863518, -71.33160177280416, -66.97051770994914, -55.338514392131515, -62.08162160107998, -54.611185166008546, -63.97733924429007, -61.648939210793394, -65.4901039493176, -63.07135769591068, -62.74063556392019, -62.68943752528272, -66.54560110341397, -62.98597895507912, -60.58581060739237, -56.343999166872344, -68.06804449279254, -61.24710330624234, -61.362813464992016, -59.52837900012582, -61.471065524106066, -58.24951294096622]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",1.135,2.366,4225.658,2.591,21890,21890,72.52857142857144,72.89999999999999,0.0,0.0001639881928501148,0.0,9.075233687267446e-05,0.3442857142857143,0.29429920116194624,9.999999747378752e-05,37832.977,1368.1548,26.384455,4339.3926,40.0,0.0005645752
-54.89971196185163,-69.82038376994741,-62.04829238106725,100.0,77,11,29190,False,297,5,1551ec3d9f98427984b306ac68873ff8,2020-10-13_11-47-27,1602586047,4.962697505950928,20.29914140701294,8005,eclipse,192.168.1.12,20.29914140701294,0,5,5e98f_00000,0,"[-56.366050877689034, -58.88487703568266, -55.8231806402609, -65.48985700087125, -57.31161519691976, -62.904622611451174, -60.55786083908859, -64.30572697414829, -64.55700153957883, -61.51931442055089, -60.962751725494854, -62.14792911477712, -63.62920317964004, -65.17444799452952, -62.61725229176844, -61.42067921460672, -54.89971196185163, -66.13151543299095, -63.84440083435103, -62.74710537821585, -64.73497159527113, -59.14478154491847, -56.95533367927522, -69.82038376994741, -65.1996611526184, -62.437510102804325, -63.03112556276099, -65.11938226985987, -60.688528604191404, -60.42716997858257, -57.70558878191054, -63.462939536711694, -58.47573613686451, -64.06356585511242, -65.61758002705058, -59.03072622005665, -59.602619387289394, -64.5919168633682, -62.82379526069312, -64.19924218866042, -64.86719324342985, -62.66786884630116, -60.71824477680059, -64.56301876475591, -62.42792929628244, -60.23873406407898, -65.21957454141703, -60.54266911211828, -61.79162734040708, -59.949381738584584, -67.00599002860963, -61.599750935271466, -59.602348411619374, -63.10904344641235, -65.90697363729285, -58.68910106228477, -61.40799399239811, -56.85789515355801, -58.06729174452189, -64.61040954644015, -65.00681072319287, -66.66276033657691, -61.2881477034238, -59.4006596493761, -59.53891539878344, -60.72433181497334, -61.820654255047565, -67.06053324933112, -64.67895560186366, -65.6792124460872, -59.34061710228379, -61.029071556413186, -63.78428043985269, -59.32708273593534, -62.50006898803179, -60.22264731159997, -56.4865442732629, -59.41563131364069, -62.27492407521248, -63.73361538495842, -63.94444428793979, -60.17149257697176, -62.19865242998227, -63.16962692654053, -66.79910419517653, -58.658736240280255, -63.50113731512087, -67.04928220498165, -64.13831160084885, -59.09577297318768, -56.228368126227075, -57.29829600463879, -63.341975202054336, -66.72475038402723, -60.07974134824256, -63.19608858628025, -64.06714295622159, -62.41536780336565, -68.39864838317942, -56.10613173661093]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.966,1.934,5171.513,2.258,29190,29190,71.88333333333334,72.89999999999999,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.32166666666666666,0.29429920116194624,9.999999747378752e-05,-3497.6587,1812.1287,27.153564,25.51531,40.0,-0.008159399
-53.308566925969956,-68.76309412624246,-61.65734120093171,100.0,77,11,36630,False,374,6,1551ec3d9f98427984b306ac68873ff8,2020-10-13_11-47-32,1602586052,4.972135305404663,25.271276712417603,8005,eclipse,192.168.1.12,25.271276712417603,0,6,5e98f_00000,0,"[-60.301029684757864, -54.80594602670839, -66.48095292884368, -58.33629636894025, -60.099419739089726, -66.9101979728456, -63.240295830669176, -59.90443015846345, -68.76309412624246, -59.1195674211394, -62.420202890951444, -62.89917732794382, -56.56138311462993, -65.47058334139496, -63.53422297913662, -57.304829640185595, -60.67975398817256, -60.67323383749737, -62.87254252651593, -62.445937564017534, -63.318210791636766, -62.17593385262816, -57.86663448536357, -66.68834044146017, -58.13229086264242, -60.38120219638767, -65.71049122250676, -63.665341336266636, -60.443445387871535, -68.01844291324777, -61.636975210605726, -58.445662751723376, -61.04892729195263, -62.58783719675831, -61.00826466950156, -67.16297541391972, -65.04154702507675, -63.998384415135796, -66.11288210545784, -62.3599396231365, -63.118498588613164, -61.488534209204694, -58.236139993089374, -56.65526650170621, -61.51118821181709, -59.903752397155635, -53.308566925969956, -61.785994530413056, -56.03642893880091, -62.478278888238094, -66.11716111266983, -55.54927852739276, -63.6561669180666, -54.905827074102994, -62.91167369422139, -56.96099028339777, -60.47153453956891, -59.86923608320463, -62.08938548724114, -63.63446422732024, -63.651426448381386, -63.50166959998647, -61.84743062982361, -59.32430139325999, -58.27410909004698, -61.62410308094284, -66.01834390199666, -64.01224848830813, -64.05080285721924, -65.58642914617677, -63.42513340462219, -56.471861837098835, -64.85878788513331, -65.64258038803158, -56.67063485378158, -61.21143519714478, -60.15666937506648, -65.90697363729285, -58.68910106228477, -61.40799399239811, -56.85789515355801, -58.06729174452189, -64.61040954644015, -65.00681072319287, -66.66276033657691, -61.2881477034238, -59.4006596493761, -59.53891539878344, -60.72433181497334, -61.820654255047565, -67.06053324933112, -64.67895560186366, -65.6792124460872, -59.34061710228379, -61.029071556413186, -63.78428043985269, -59.32708273593534, -62.50006898803179, -60.22264731159997, -56.4865442732629]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",1.056,2.044,4893.143,2.601,36630,36630,71.83333333333333,72.89999999999999,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.31500000000000006,0.29429920116194624,9.999999747378752e-05,-2476.885,2224.4282,27.814346,4.492228,39.999996,-0.00064873695
-40.546984926130435,-68.46382615348743,-61.1550050377706,100.0,66,11,43570,False,440,7,1551ec3d9f98427984b306ac68873ff8,2020-10-13_11-47-37,1602586057,4.974899768829346,30.24617648124695,8005,eclipse,192.168.1.12,30.24617648124695,0,7,5e98f_00000,0,"[-60.251332426268824, -63.059340016028465, -62.74494208323436, -62.56522219061724, -59.82396995690961, -59.83384060961709, -61.57374997144581, -65.14306936711608, -61.37968435194377, -61.1795330761249, -62.606125757440246, -59.63126744925843, -58.07148495112621, -55.592333927107035, -60.60540261058193, -60.405369014736024, -57.0062702406449, -58.84936804417635, -58.49682442615999, -54.473117104769095, -58.43360768179705, -59.93960627844926, -62.89955386140922, -58.98628838602478, -64.24279793127909, -63.15272471993603, -59.121600029647944, -62.96942888785145, -55.303403092493, -59.451872609341855, -61.65154964036807, -40.546984926130435, -59.813201589156996, -63.76948657612843, -60.67682407292594, -62.27101050334229, -67.4109225665918, -64.98169812439453, -52.9492487321447, -61.04871170859997, -60.520964491338, -63.90575214450186, -62.10997986026797, -65.69844291528946, -65.36033267528174, -65.29319987607423, -62.926756517981076, -63.14061813193722, -59.258527917381436, -63.70294209792143, -64.62108712855834, -62.122721418256894, -63.29017147086749, -63.2131988446811, -64.49591568649794, -60.5296862166212, -60.98662409121931, -68.46382615348743, -65.46149881716259, -61.84880190237809, -61.579733850555996, -61.81432979825947, -60.975941145070024, -64.01824779846291, -59.50506031455834, -63.570211100820636, -56.65526650170621, -61.51118821181709, -59.903752397155635, -53.308566925969956, -61.785994530413056, -56.03642893880091, -62.478278888238094, -66.11716111266983, -55.54927852739276, -63.6561669180666, -54.905827074102994, -62.91167369422139, -56.96099028339777, -60.47153453956891, -59.86923608320463, -62.08938548724114, -63.63446422732024, -63.651426448381386, -63.50166959998647, -61.84743062982361, -59.32430139325999, -58.27410909004698, -61.62410308094284, -66.01834390199666, -64.01224848830813, -64.05080285721924, -65.58642914617677, -63.42513340462219, -56.471861837098835, -64.85878788513331, -65.64258038803158, -56.67063485378158, -61.21143519714478, -60.15666937506648]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.951,2.018,4956.576,2.792,43570,43570,74.86666666666666,72.96666666666667,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.315,0.29429920116194624,9.999999747378752e-05,710.48517,2572.075,28.39699,3.312889,40.0,-0.0064628124
-21.04692558058716,-68.46382615348743,-42.34993572429166,100.0,77,11,50910,False,517,8,1551ec3d9f98427984b306ac68873ff8,2020-10-13_11-47-42,1602586062,4.980265378952026,35.226441860198975,8005,eclipse,192.168.1.12,35.226441860198975,0,8,5e98f_00000,0,"[-53.523516006675074, -58.98728335881746, -48.209459500504565, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -63.39640247698634, -63.6529968739009, -42.4070821240588, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -65.87621708105566, -62.048337511615905, -40.720570361132935, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -59.8793424253039, -58.45855308814871, -47.333795449970204, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -64.96999761757633, -65.09114267955988, -47.694377294166856, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -62.54609321245462, -62.261558304007266, -41.93531986635141, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -64.34988456324697, -58.52751070222591, -41.15921134524357, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -62.16798919177862, -60.42385655541356, -40.917111024000164, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -61.24840656446514, -62.13878458994081, -41.92596431481974, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -58.22679638776228, -61.561788491069755, -41.27610473954344, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -64.82820280276488, -64.96431254673068, -41.34583334774597, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -65.69844291528946, -65.36033267528174, -65.29319987607423, -62.926756517981076, -63.14061813193722, -59.258527917381436, -63.70294209792143, -64.62108712855834, -62.122721418256894, -63.29017147086749, -63.2131988446811, -64.49591568649794, -60.5296862166212, -60.98662409121931, -68.46382615348743, -65.46149881716259, -61.84880190237809, -61.579733850555996, -61.81432979825947, -60.975941145070024, -64.01824779846291, -59.50506031455834, -63.570211100820636]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.967,2.031,4922.892,2.561,50910,50910,73.2,73.0,0.0,0.0001639881928501148,0.0,9.075233687267446e-05,0.3157142857142857,0.29429920116194624,9.999999747378752e-05,nan,nan,nan,nan,nan,-1.0
-21.04692558058716,-64.96431254673068,-26.073725929208017,100.0,66,11,58180,False,583,9,1551ec3d9f98427984b306ac68873ff8,2020-10-13_11-47-47,1602586067,4.9662885665893555,40.19273042678833,8005,eclipse,192.168.1.12,40.19273042678833,0,9,5e98f_00000,0,"[-21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -58.52751070222591, -41.15921134524357, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -62.16798919177862, -60.42385655541356, -40.917111024000164, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -61.24840656446514, -62.13878458994081, -41.92596431481974, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -58.22679638776228, -61.561788491069755, -41.27610473954344, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -64.82820280276488, -64.96431254673068, -41.34583334774597, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",1.386,1.94,5154.987,2.55,58180,58180,72.06666666666666,73.0,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.35333333333333333,0.29429920116194624,9.999999747378752e-05,nan,nan,nan,nan,nan,-1.0
-21.04692558058716,-21.89867256632674,-21.40465931459778,100.0,77,11,65450,False,660,10,1551ec3d9f98427984b306ac68873ff8,2020-10-13_11-47-52,1602586072,4.988508224487305,45.181238651275635,8005,eclipse,192.168.1.12,45.181238651275635,0,10,5e98f_00000,0,"[-21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",1.307,1.892,5284.695,2.549,65450,65450,72.8,73.08333333333333,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.3133333333333333,0.29429920116194624,9.999999747378752e-05,nan,nan,nan,nan,nan,-1.0
