episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,timers/grad_wait_time_ms,timers/apply_grad_time_ms,timers/apply_grad_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,perf/gpu_util_percent2,perf/vram_util_percent2,info/learner/cur_lr,info/learner/policy_loss,info/learner/policy_entropy,info/learner/var_gnorm,info/learner/vf_loss,info/learner/grad_gnorm,info/learner/vf_explained_var
nan,nan,nan,nan,0,25,10,False,0,1,23e73494201e437ead7b5f534b0b4a78,2020-10-13_10-57-48,1602583068,9.850841999053955,9.850841999053955,4188,eclipse,192.168.1.12,9.850841999053955,0,1,81ade_00000,0,[],[],9711.676,83.719,119.446,4.07,10,10,41.23846153846154,67.13076923076922,0.0,0.00016398819285011473,0.0,9.075233687267446e-05,0.19,0.27768700072621655,9.999999747378752e-05,-83.27123,42.57943,22.627432,22.324217,40.000004,0.006124437
-34.02193228708915,-64.24567247758111,-50.30323932582246,100.0,100,25,8370,False,100,2,23e73494201e437ead7b5f534b0b4a78,2020-10-13_10-57-53,1602583073,4.970135688781738,14.820977687835693,4188,eclipse,192.168.1.12,14.820977687835693,0,2,81ade_00000,0,"[-36.988695732428816, -45.73643844968083, -58.359471485969145, -57.421107969566144, -41.036242014461045, -43.6550220045202, -62.09057387946202, -57.861293134130676, -36.94650800979088, -45.6178326698022, -61.1759011502386, -63.53401092262923, -35.47301675156924, -43.760261714146715, -58.230429590935586, -56.31614398800579, -40.620672394955854, -45.61511931411036, -62.432744770977024, -60.95410822705787, -38.208064364069855, -44.72984262424732, -64.24567247758111, -59.58359699732103, -37.36688839508226, -45.65580895768779, -55.595565846254324, -58.573844695839064, -34.76617921522786, -39.40071710763264, -58.479007706941125, -60.06838812820785, -36.60973941925164, -47.09523519545301, -56.36999048120295, -58.23649537276375, -36.79835862549149, -42.628820448430325, -60.84631080936817, -59.602539385990994, -34.548393454257855, -49.01519364241214, -57.72709404578179, -55.33851101050051, -39.11783637805737, -43.276469837259526, -60.38330313309968, -60.20167047272305, -38.74903992537368, -46.440556224372855, -55.74394783619783, -61.426704954417666, -36.79437511743137, -45.00942498698507, -60.286069961852704, -58.06428470289983, -38.99611624807739, -43.31827586327372, -56.08940786960487, -62.762039742364266, -34.29149386590993, -44.42805260248418, -55.59284564254436, -60.42900035793837, -38.91160252317216, -48.561596930013934, -59.20753763149385, -58.79263727461759, -36.95219486892583, -47.31362152868703, -60.291632288006184, -60.66394233832189, -34.02193228708915, -44.888897654839674, -59.428068274579275, -63.19563863959891, -37.95876924164038, -46.52185984262377, -60.95798491646493, -59.638709379396516, -36.69080517789725, -49.296758517547715, -59.52685109576047, -60.563301454122126, -39.31672417326778, -42.97493728005429, -57.42463453530508, -57.51487866247297, -36.73886237269541, -46.210112357200735, -62.4078271019212, -58.816234139384264, -38.94283733525641, -46.353782326542884, -57.00234409198342, -58.55029690322036, -39.17628245337118, -47.1939893472859, -55.263218158982575, -56.33586117420061]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.801,1.626,6151.9,1.986,8370,8370,60.949999999999996,68.08333333333333,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.24,0.27768700072621644,9.999999747378752e-05,-8320290000000000.0,-31.585506,24.204685,40.28824,39.999996,-0.6052114
-21.04692558058716,-63.19563863959891,-32.160160703123154,100.0,75,25,16450,False,175,3,23e73494201e437ead7b5f534b0b4a78,2020-10-13_10-57-58,1602583078,4.950009346008301,19.770987033843994,4188,eclipse,192.168.1.12,19.770987033843994,0,3,81ade_00000,0,"[-39.11495731959445, -21.89867256632674, -21.89867256632674, -37.490655853646345, -21.89867256632674, -21.04692558058716, -37.835987729887556, -21.89867256632674, -21.89867256632674, -39.47931127743863, -21.04692558058716, -21.89867256632674, -37.31339237501131, -21.04692558058716, -21.89867256632674, -36.31425524248889, -21.04692558058716, -21.04692558058716, -34.38536360402529, -21.04692558058716, -21.89867256632674, -32.42241325184303, -21.04692558058716, -21.89867256632674, -30.67589444661099, -21.89867256632674, -21.89867256632674, -34.564171753233744, -21.89867256632674, -21.04692558058716, -32.57745212246427, -21.89867256632674, -21.89867256632674, -35.503915220777586, -21.04692558058716, -21.89867256632674, -33.815422742731094, -21.89867256632674, -21.04692558058716, -32.27424313351871, -21.04692558058716, -21.04692558058716, -34.31606889206821, -21.89867256632674, -21.04692558058716, -34.887853732501554, -21.04692558058716, -21.89867256632674, -32.58017863645413, -21.04692558058716, -21.89867256632674, -32.99313770271341, -21.04692558058716, -21.04692558058716, -32.749298565133486, -21.04692558058716, -21.89867256632674, -34.62070174548838, -21.04692558058716, -21.04692558058716, -32.23682330873598, -21.89867256632674, -21.04692558058716, -34.13122800486728, -21.89867256632674, -21.04692558058716, -36.16705091549976, -21.89867256632674, -21.89867256632674, -35.32266299004527, -21.04692558058716, -21.04692558058716, -34.030175394492, -21.89867256632674, -21.04692558058716, -63.19563863959891, -37.95876924164038, -46.52185984262377, -60.95798491646493, -59.638709379396516, -36.69080517789725, -49.296758517547715, -59.52685109576047, -60.563301454122126, -39.31672417326778, -42.97493728005429, -57.42463453530508, -57.51487866247297, -36.73886237269541, -46.210112357200735, -62.4078271019212, -58.816234139384264, -38.94283733525641, -46.353782326542884, -57.00234409198342, -58.55029690322036, -39.17628245337118, -47.1939893472859, -55.263218158982575, -56.33586117420061]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",1.129,2.704,3698.713,2.996,16450,16450,56.34285714285714,68.08571428571429,0.0,0.0001639881928501148,0.0,9.075233687267446e-05,0.26571428571428574,0.27768700072621644,9.999999747378752e-05,nan,nan,nan,nan,nan,-1.0
-21.04692558058716,-36.16705091549976,-22.477485933850144,100.0,75,25,24550,False,250,4,23e73494201e437ead7b5f534b0b4a78,2020-10-13_10-58-03,1602583083,4.9480674266815186,24.719054460525513,4188,eclipse,192.168.1.12,24.719054460525513,0,4,81ade_00000,0,"[-21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -32.99313770271341, -21.04692558058716, -21.04692558058716, -32.749298565133486, -21.04692558058716, -21.89867256632674, -34.62070174548838, -21.04692558058716, -21.04692558058716, -32.23682330873598, -21.89867256632674, -21.04692558058716, -34.13122800486728, -21.89867256632674, -21.04692558058716, -36.16705091549976, -21.89867256632674, -21.89867256632674, -35.32266299004527, -21.04692558058716, -21.04692558058716, -34.030175394492, -21.89867256632674, -21.04692558058716]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.964,2.231,4482.531,2.253,24550,24550,55.48333333333333,68.10000000000001,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.26666666666666666,0.27768700072621644,9.999999747378752e-05,nan,nan,nan,nan,nan,-1.0
-21.04692558058716,-21.89867256632674,-21.472799073456944,100.0,75,25,32700,False,325,5,23e73494201e437ead7b5f534b0b4a78,2020-10-13_10-58-08,1602583088,4.982801914215088,29.7018563747406,4188,eclipse,192.168.1.12,29.7018563747406,0,5,81ade_00000,0,"[-21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.969,1.767,5658.115,2.229,32700,32700,57.916666666666664,68.05,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.26833333333333337,0.27768700072621644,9.999999747378752e-05,nan,nan,nan,nan,nan,-1.0
-21.04692558058716,-21.89867256632674,-21.46428160359955,100.0,100,25,40980,False,425,6,23e73494201e437ead7b5f534b0b4a78,2020-10-13_10-58-13,1602583093,4.97656512260437,34.67842149734497,4188,eclipse,192.168.1.12,34.67842149734497,0,6,81ade_00000,0,"[-21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",1.32,3.648,2741.536,2.907,40980,40980,57.58571428571429,68.01428571428572,0.0,0.0001639881928501148,0.0,9.075233687267446e-05,0.26142857142857145,0.27768700072621644,9.999999747378752e-05,nan,nan,nan,nan,nan,-1.0
-21.04692558058716,-21.89867256632674,-21.557973772030905,100.0,58,25,48160,False,483,7,23e73494201e437ead7b5f534b0b4a78,2020-10-13_10-58-18,1602583098,4.971919298171997,39.65034079551697,4188,eclipse,192.168.1.12,39.65034079551697,0,7,81ade_00000,0,"[-21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",0.946,1.752,5707.701,2.347,48160,48160,68.31666666666666,68.58333333333333,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.25666666666666665,0.27768700072621644,9.999999747378752e-05,nan,nan,nan,nan,nan,-1.0
-21.04692558058716,-21.89867256632674,-21.540938832316115,100.0,67,25,54150,False,550,8,23e73494201e437ead7b5f534b0b4a78,2020-10-13_10-58-23,1602583103,4.9933507442474365,44.643691539764404,4188,eclipse,192.168.1.12,44.643691539764404,0,8,81ade_00000,0,"[-21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",1.297,4.191,2385.879,4.332,54150,54150,73.88333333333334,69.63333333333334,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.25666666666666665,0.27768700072621644,9.999999747378752e-05,nan,nan,nan,nan,nan,-1.0
-21.04692558058716,-21.89867256632674,-21.498351483029136,100.0,25,25,57810,False,575,9,23e73494201e437ead7b5f534b0b4a78,2020-10-13_10-58-28,1602583108,4.955727815628052,49.599419355392456,4188,eclipse,192.168.1.12,49.599419355392456,0,9,81ade_00000,0,"[-21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",1.472,2.981,3354.236,4.257,57810,57810,97.30000000000001,72.31666666666666,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.2816666666666667,0.27768700072621644,9.999999747378752e-05,nan,nan,nan,nan,nan,-1.0
-21.04692558058716,-21.89867256632674,-21.472799073456944,100.0,75,25,64040,False,650,10,23e73494201e437ead7b5f534b0b4a78,2020-10-13_10-58-33,1602583113,4.9395434856414795,54.538962841033936,4188,eclipse,192.168.1.12,54.538962841033936,0,10,81ade_00000,0,"[-21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",1.103,2.165,4618.209,2.464,64040,64040,86.05,73.35000000000001,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.295,0.27768700072621644,9.999999747378752e-05,nan,nan,nan,nan,nan,-1.0
