episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,timers/grad_wait_time_ms,timers/apply_grad_time_ms,timers/apply_grad_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,perf/gpu_util_percent2,perf/vram_util_percent2,info/learner/cur_lr,info/learner/policy_loss,info/learner/policy_entropy,info/learner/var_gnorm,info/learner/vf_loss,info/learner/grad_gnorm,info/learner/vf_explained_var
nan,nan,nan,nan,0,25,10,False,0,1,02d7e7c9e5c74b3f920ac505a89836dd,2020-10-13_11-51-20,1602586280,23.885318517684937,23.885318517684937,12013,eclipse,192.168.1.12,23.885318517684937,0,1,ea132_00000,0,[],[],23298.01,133.259,75.042,26.295,10,10,92.5310344827586,85.36551724137931,0.0,0.00016398819285011476,0.0,9.07523368726745e-05,0.326551724137931,0.29436493626824933,9.999999747378752e-05,-80.24443,42.484894,22.627432,20.783138,40.0,0.009132564
-35.21910750875999,-40.68677116619059,-37.648003298750425,100.0,25,25,3040,False,25,2,02d7e7c9e5c74b3f920ac505a89836dd,2020-10-13_11-51-25,1602586285,4.640730857849121,28.526049375534058,12013,eclipse,192.168.1.12,28.526049375534058,0,2,ea132_00000,0,"[-38.35571055740743, -38.94723556618783, -37.521618480983925, -37.787908504946316, -37.16921068423059, -38.92129470944266, -37.44652991018799, -38.591325402551284, -37.403014763236875, -36.314695337486256, -38.84514649935063, -37.17799148530176, -36.11945324520859, -39.025815118022656, -38.08755658040674, -38.26313485018738, -36.78635396562046, -36.49911271997258, -37.23493958985059, -36.05510630172993, -35.21910750875999, -36.241843080411286, -39.19260765389808, -40.68677116619059, -37.30659878718823]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",1.812,4.779,2092.308,4.98,3040,3040,96.38000000000001,87.04,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.32,0.29429920116194624,9.999999747378752e-05,-86.30657,56.087177,22.985666,5.517766,39.999996,-0.41799414
-11.76484485676392,-41.5733991210411,-36.54049369317688,100.0,50,25,6230,False,75,3,02d7e7c9e5c74b3f920ac505a89836dd,2020-10-13_11-51-30,1602586290,4.954601287841797,33.480650663375854,12013,eclipse,192.168.1.12,33.480650663375854,0,3,ea132_00000,0,"[-37.368127329034664, -40.128769415663136, -40.690921881328116, -37.27021234074647, -36.64185790732613, -38.181408760725134, -35.10853053617686, -34.81345493889903, -37.22844062457135, -40.58554334317856, -39.8844566971395, -40.91001831556397, -39.47698321062843, -34.42701076759301, -36.62211614716314, -35.42203352534625, -35.92172460990569, -37.56357962458272, -37.84307500281144, -39.16846447889005, -38.960515760187825, -34.999187906640884, -33.54797632226538, -35.83266072172909, -36.20034730550818, -30.085019564098047, -22.754243107066266, -38.7940334727207, -35.5103566407836, -39.00855987843962, -32.9081962364737, -35.585883380244454, -39.27234033105239, -35.76371624466524, -34.64220191044042, -38.51049801334545, -36.965225543345774, -38.101737192462, -34.299865264094606, -37.1412684818683, -39.13014416388177, -37.028348901672715, -27.748705690410503, -35.350561468967236, -37.56514209945841, -38.67860314008348, -32.51166199840128, -11.76484485676392, -33.844970344118835, -41.5733991210411, -38.35571055740743, -38.94723556618783, -37.521618480983925, -37.787908504946316, -37.16921068423059, -38.92129470944266, -37.44652991018799, -38.591325402551284, -37.403014763236875, -36.314695337486256, -38.84514649935063, -37.17799148530176, -36.11945324520859, -39.025815118022656, -38.08755658040674, -38.26313485018738, -36.78635396562046, -36.49911271997258, -37.23493958985059, -36.05510630172993, -35.21910750875999, -36.241843080411286, -39.19260765389808, -40.68677116619059, -37.30659878718823]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",2.105,4.309,2320.744,6.485,6230,6230,96.36666666666667,87.10000000000001,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.32666666666666666,0.2943143306705398,9.999999747378752e-05,-211592450000.0,0.50535345,23.532284,38.176876,39.999992,-0.2760663
3.593228541832656,-43.95690580887014,-36.650528016097546,100.0,25,25,9590,False,100,4,02d7e7c9e5c74b3f920ac505a89836dd,2020-10-13_11-51-35,1602586295,5.031336545944214,38.51198720932007,12013,eclipse,192.168.1.12,38.51198720932007,0,4,ea132_00000,0,"[-39.20577510176609, -35.57201620440031, -40.91019756828084, -39.15034664583463, -37.44954605726865, -39.85861976485207, -43.95690580887014, -41.45453243225154, -32.217422026202826, -40.66209264526882, -35.995268246423, -40.68234039928333, -37.09347963682062, -42.11865052958517, -39.9983000665398, -39.40342167764044, -41.17025369576514, -37.46605027553224, 3.593228541832656, -35.783191066918455, -41.98235626371402, -36.52536358549972, -39.3640832722393, -33.91707640443725, -36.171713787927786, -38.35571055740743, -38.94723556618783, -37.521618480983925, -37.787908504946316, -37.16921068423059, -38.92129470944266, -37.44652991018799, -38.591325402551284, -37.403014763236875, -36.314695337486256, -38.84514649935063, -37.17799148530176, -36.11945324520859, -39.025815118022656, -38.08755658040674, -38.26313485018738, -36.78635396562046, -36.49911271997258, -37.23493958985059, -36.05510630172993, -35.21910750875999, -36.241843080411286, -39.19260765389808, -40.68677116619059, -37.30659878718823, -37.368127329034664, -40.128769415663136, -40.690921881328116, -37.27021234074647, -36.64185790732613, -38.181408760725134, -35.10853053617686, -34.81345493889903, -37.22844062457135, -40.58554334317856, -39.8844566971395, -40.91001831556397, -39.47698321062843, -34.42701076759301, -36.62211614716314, -35.42203352534625, -35.92172460990569, -37.56357962458272, -37.84307500281144, -39.16846447889005, -38.960515760187825, -34.999187906640884, -33.54797632226538, -35.83266072172909, -36.20034730550818, -30.085019564098047, -22.754243107066266, -38.7940334727207, -35.5103566407836, -39.00855987843962, -32.9081962364737, -35.585883380244454, -39.27234033105239, -35.76371624466524, -34.64220191044042, -38.51049801334545, -36.965225543345774, -38.101737192462, -34.299865264094606, -37.1412684818683, -39.13014416388177, -37.028348901672715, -27.748705690410503, -35.350561468967236, -37.56514209945841, -38.67860314008348, -32.51166199840128, -11.76484485676392, -33.844970344118835, -41.5733991210411]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",1.702,6.917,1445.619,7.504,9590,9590,96.53333333333335,87.10000000000001,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.32833333333333337,0.2943748487049141,9.999999747378752e-05,nan,nan,nan,nan,nan,-1.0
3.593228541832656,-43.95690580887014,-32.27247850941129,100.0,25,25,12930,False,125,5,02d7e7c9e5c74b3f920ac505a89836dd,2020-10-13_11-51-40,1602586300,4.764227390289307,43.276214599609375,12013,eclipse,192.168.1.12,43.276214599609375,0,5,ea132_00000,0,"[-22.72587712076995, -24.40258570515365, -24.94151871140023, -24.378136683829634, -25.17646152850175, -23.86434931920908, -1.195834773663558, -20.99319422247221, -22.909503074559964, -8.109730745324834, -21.647685499559042, -3.656126085730041, -21.547037394209468, -26.822748918270438, -20.869490561423444, -23.03050175333266, -23.053065131698663, -21.864631616456347, -23.754001270841933, -18.89684158025074, -22.364547889799933, -22.188018546703844, -23.53191020987016, -22.682126586910773, -8.789206870192418, -37.368127329034664, -40.128769415663136, -40.690921881328116, -37.27021234074647, -36.64185790732613, -38.181408760725134, -35.10853053617686, -34.81345493889903, -37.22844062457135, -40.58554334317856, -39.8844566971395, -40.91001831556397, -39.47698321062843, -34.42701076759301, -36.62211614716314, -35.42203352534625, -35.92172460990569, -37.56357962458272, -37.84307500281144, -39.16846447889005, -38.960515760187825, -34.999187906640884, -33.54797632226538, -35.83266072172909, -36.20034730550818, -30.085019564098047, -22.754243107066266, -38.7940334727207, -35.5103566407836, -39.00855987843962, -32.9081962364737, -35.585883380244454, -39.27234033105239, -35.76371624466524, -34.64220191044042, -38.51049801334545, -36.965225543345774, -38.101737192462, -34.299865264094606, -37.1412684818683, -39.13014416388177, -37.028348901672715, -27.748705690410503, -35.350561468967236, -37.56514209945841, -38.67860314008348, -32.51166199840128, -11.76484485676392, -33.844970344118835, -41.5733991210411, -39.20577510176609, -35.57201620440031, -40.91019756828084, -39.15034664583463, -37.44954605726865, -39.85861976485207, -43.95690580887014, -41.45453243225154, -32.217422026202826, -40.66209264526882, -35.995268246423, -40.68234039928333, -37.09347963682062, -42.11865052958517, -39.9983000665398, -39.40342167764044, -41.17025369576514, -37.46605027553224, 3.593228541832656, -35.783191066918455, -41.98235626371402, -36.52536358549972, -39.3640832722393, -33.91707640443725, -36.171713787927786]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",5.227,4.64,2155.225,3.489,12930,12930,96.14000000000001,87.1,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.338,0.29429920116194624,9.999999747378752e-05,nan,nan,nan,nan,nan,-1.0
3.593228541832656,-43.95690580887014,-25.006991131087325,100.0,50,25,16320,False,175,6,02d7e7c9e5c74b3f920ac505a89836dd,2020-10-13_11-51-45,1602586305,4.955868721008301,48.232083320617676,12013,eclipse,192.168.1.12,48.232083320617676,0,6,ea132_00000,0,"[-21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -39.20577510176609, -35.57201620440031, -40.91019756828084, -39.15034664583463, -37.44954605726865, -39.85861976485207, -43.95690580887014, -41.45453243225154, -32.217422026202826, -40.66209264526882, -35.995268246423, -40.68234039928333, -37.09347963682062, -42.11865052958517, -39.9983000665398, -39.40342167764044, -41.17025369576514, -37.46605027553224, 3.593228541832656, -35.783191066918455, -41.98235626371402, -36.52536358549972, -39.3640832722393, -33.91707640443725, -36.171713787927786, -22.72587712076995, -24.40258570515365, -24.94151871140023, -24.378136683829634, -25.17646152850175, -23.86434931920908, -1.195834773663558, -20.99319422247221, -22.909503074559964, -8.109730745324834, -21.647685499559042, -3.656126085730041, -21.547037394209468, -26.822748918270438, -20.869490561423444, -23.03050175333266, -23.053065131698663, -21.864631616456347, -23.754001270841933, -18.89684158025074, -22.364547889799933, -22.188018546703844, -23.53191020987016, -22.682126586910773, -8.789206870192418]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",1.314,6.886,1452.165,3.966,16320,16320,96.30000000000001,87.16666666666667,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.34,0.29429920116194624,9.999999747378752e-05,nan,nan,nan,nan,nan,-1.0
-1.195834773663558,-26.822748918270438,-21.12577441830796,100.0,25,25,19670,False,200,7,02d7e7c9e5c74b3f920ac505a89836dd,2020-10-13_11-51-50,1602586310,4.906825304031372,53.13890862464905,12013,eclipse,192.168.1.12,53.13890862464905,0,7,ea132_00000,0,"[-21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -22.72587712076995, -24.40258570515365, -24.94151871140023, -24.378136683829634, -25.17646152850175, -23.86434931920908, -1.195834773663558, -20.99319422247221, -22.909503074559964, -8.109730745324834, -21.647685499559042, -3.656126085730041, -21.547037394209468, -26.822748918270438, -20.869490561423444, -23.03050175333266, -23.053065131698663, -21.864631616456347, -23.754001270841933, -18.89684158025074, -22.364547889799933, -22.188018546703844, -23.53191020987016, -22.682126586910773, -8.789206870192418, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",1.963,3.827,2613.143,5.279,19670,19670,96.4,87.2,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.31799999999999995,0.29429920116194624,9.999999747378752e-05,nan,nan,nan,nan,nan,-1.0
-21.04692558058716,-21.89867256632674,-21.472799073456944,100.0,25,25,22960,False,225,8,02d7e7c9e5c74b3f920ac505a89836dd,2020-10-13_11-51-55,1602586315,4.946046829223633,58.08495545387268,12013,eclipse,192.168.1.12,58.08495545387268,0,8,ea132_00000,0,"[-21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",3.533,3.327,3005.721,4.382,22960,22960,95.86666666666667,87.2,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.3433333333333333,0.29429920116194624,9.999999747378752e-05,nan,nan,nan,nan,nan,-1.0
-21.04692558058716,-21.89867256632674,-21.481316543314346,100.0,50,25,26250,False,275,9,02d7e7c9e5c74b3f920ac505a89836dd,2020-10-13_11-52-00,1602586320,4.970242261886597,63.05519771575928,12013,eclipse,192.168.1.12,63.05519771575928,0,9,ea132_00000,0,"[-21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",2.918,4.513,2215.75,6.497,26250,26250,96.28333333333335,87.2,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.34,0.294344589687727,9.999999747378752e-05,nan,nan,nan,nan,nan,-1.0
-21.04692558058716,-21.89867256632674,-21.464281603599552,100.0,25,25,29600,False,300,10,02d7e7c9e5c74b3f920ac505a89836dd,2020-10-13_11-52-05,1602586325,4.951950550079346,68.00714826583862,12013,eclipse,192.168.1.12,68.00714826583862,0,10,ea132_00000,0,"[-21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716, -21.89867256632674, -21.89867256632674, -21.04692558058716, -21.04692558058716, -21.89867256632674, -21.04692558058716]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",1.806,4.113,2431.607,3.644,29600,29600,96.39999999999999,87.28333333333335,0.0,0.00016398819285011479,0.0,9.075233687267448e-05,0.34500000000000003,0.2943899782135077,9.999999747378752e-05,nan,nan,nan,nan,nan,-1.0
