episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,perf/gpu_util_percent2,perf/vram_util_percent2,info/learner/default_policy/cur_lr,info/learner/default_policy/policy_loss,info/learner/default_policy/policy_entropy,info/learner/default_policy/var_gnorm,info/learner/default_policy/vf_loss,info/learner/default_policy/grad_gnorm,info/learner/default_policy/vf_explained_var
nan,nan,nan,nan,0,25,500,False,0,1,687dde603c484e979c4303d95c5c6689,2020-10-13_12-56-34,1602590194,10.060784101486206,10.060784101486206,31290,eclipse,192.168.1.12,10.060784101486206,0,1,18e3d_00000,0,[],[],9732.568,51.374,256.654,1948.152,15.185,500,500,44.48461538461538,61.361538461538466,0.0,0.00016398819285011473,0.0,9.075233687267446e-05,0.2653846153846154,0.27913943355119825,9.999999747378752e-05,-7779.847,2128.3533,22.62743,4274.316,40.0,8.159876e-05
-31.535066052586703,-41.3717737251562,-36.830067825797684,100.0,300,25,30000,False,300,2,687dde603c484e979c4303d95c5c6689,2020-10-13_12-56-44,1602590204,9.959919929504395,20.0207040309906,31290,eclipse,192.168.1.12,20.0207040309906,0,2,18e3d_00000,0,"[-38.680933252251975, -37.876184065547974, -37.15821556579781, -36.8387630983175, -35.81753135825153, -35.3292472093713, -37.86832232358169, -35.9335955815878, -33.21397066861028, -35.69739043484802, -34.80435478962462, -35.73029420728219, -34.41804353171457, -34.971859206291654, -37.38976072060086, -35.17539593800072, -36.97887142493389, -34.79777237330431, -35.68289727495121, -36.52247963939318, -37.948611916633446, -35.181489313099384, -38.53468265934933, -37.218916511472415, -36.371313216773856, -37.97319059126361, -38.342586773392746, -35.71315555719442, -35.13442619157752, -37.42050855008496, -38.99159425507123, -36.617244118394204, -35.854170265909836, -38.38622900995185, -33.96518802627547, -37.99209585774479, -37.730182288394296, -39.1015086319941, -41.25089963155906, -37.016029274864394, -38.21511821596594, -39.710062480589635, -37.52486701859587, -37.054062009259226, -38.91080015495808, -38.03011038007205, -34.339070433958035, -33.7862399746383, -37.598154723526854, -38.32054444583697, -36.34253830541978, -36.84094984837492, -35.836440735581576, -37.27641913766812, -36.32565906355265, -36.24390715111361, -36.45979385127816, -37.117912798354844, -34.69630377197607, -36.083143044255976, -39.201830684020365, -34.90039325176273, -35.24038281900736, -36.88932205851652, -37.61065883433238, -35.77968682711474, -35.14041709248763, -36.164596312501416, -36.34937019462045, -38.70201943637755, -37.42925870090736, -37.797075745189815, -40.414383795918404, -39.8162813803052, -37.41742150247116, -35.96102548021395, -37.12747858833844, -34.145170052093206, -37.999251600012116, -37.61097058390814, -37.613195361950595, -39.00825953827923, -37.50142376562507, -34.68112387215866, -36.42830567641063, -36.48908887326555, -38.25623709022207, -38.171035836806716, -35.89011348436121, -35.92731691467276, -37.17316620378154, -37.31454478817055, -36.66984269141449, -37.63024913078503, -33.93258457278665, -33.24505890341468, -39.451845563496114, -39.049847319136205, -38.26372860980117, -37.19604653801156, -33.14495324395572, -34.25295358876831, -37.095865209189576, -38.57910521765419, -38.07489989648128, -39.17045033127253, -33.11040898912393, -33.149125318482035, -37.233846793873255, -36.194461153076695, -37.24965625691918, -37.803441469481, -33.965878920286755, -37.28435540821771, -37.62649372172747, -37.928181241982294, -35.08509715783324, -33.90737641097323, -37.659569238593896, -35.99280370669835, -37.9020853007014, -39.31654310520352, -38.725170987388935, -34.34149810861755, -35.683270050566584, -37.63290299004297, -38.192465637787016, -34.32521584333397, -36.12216582983437, -38.47360146299534, -35.7938335245996, -35.50198927830803, -37.724330155558484, -37.7416944100081, -35.845585603649226, -37.13781667884577, -38.662691467883334, -33.92410293046696, -35.99293013612449, -31.535066052586703, -36.89455512277887, -36.972459022688625, -37.89313916772694, -39.81129870782317, -37.28286760868433, -35.782600694126586, -38.55503742825435, -36.742077808382916, -37.87071833617249, -35.979422152916726, -36.556801207091844, -37.71887669398564, -35.577446457343285, -35.418598499273415, -35.64244596312623, -38.28644000156853, -36.84793971395272, -40.122892437333945, -34.9449965892615, -35.42274997589082, -36.61014551195979, -38.555725269964945, -37.38691015256501, -35.74781158432427, -36.38106070900609, -35.18314630811588, -35.69262328191038, -34.53519417410967, -33.978176648395674, -38.866163313329494, -36.03708828369551, -36.97841861262909, -38.94391422232697, -38.14220739510023, -36.0157327094369, -36.55288313664869, -35.39575010082349, -39.49621726634296, -36.89750072852798, -37.008873758651184, -39.28558015864622, -36.11717099062619, -34.832739520747154, -38.13274073856699, -37.158873934465376, -37.89996002871128, -37.404170704159014, -38.8528271896881, -37.07511224880312, -35.085530950594155, -36.91441999562155, -37.28682154110042, -39.314072017535366, -35.66303868224041, -39.732763063546216, -37.16049801303877, -35.54652762709617, -39.253586170787024, -36.760514072863884, -34.43765105274224, -35.559492652621834, -38.19580495057619, -36.129996315936964, -37.45141772509644, -37.439618579763696, -34.44135497810742, -39.92715541093196, -38.83929553922917, -36.33823946848703, -36.93707424664818, -39.50886280500361, -33.640748073040854, -33.13860323883477, -35.388587235037726, -35.46191675880545, -35.51613864922228, -34.08074319012415, -35.08736812797252, -36.44964365186639, -35.836334927119225, -36.90154353655316, -35.550769313971934, -36.97117083045708, -35.901781186824756, -37.674801862186555, -39.510268135960644, -33.15053986345468, -36.99831874695249, -39.471018618773776, -36.795260911104286, -36.61680036215218, -35.793552611618374, -38.01555598125776, -35.572042671559814, -36.33336106043483, -35.93656892169989, -35.99060377781587, -36.300878592527106, -33.550033214995864, -37.22022517515329, -35.09558961251299, -38.06276618827949, -38.36498129777976, -35.798211030596995, -39.07279318320259, -36.04354311733024, -38.93293451253778, -36.25897807216993, -35.67677949093281, -40.09818869783493, -37.94717444771683, -35.460737652887865, -36.205481363432725, -36.11946867108736, -41.3717737251562, -36.452625399547586, -37.638735632130576, -36.763422708761354, -37.228665349546304, -38.96159810224028, -38.18944436046669, -40.30586478223138, -37.18872972954794, -35.55934216502245, -37.378186573082786, -34.9808199544909, -36.12229307914833, -38.98185225400172, -39.09840008866056, -37.09187822279283, -37.7646815220087, -33.48446729251668, -36.21598160267353, -38.13715002250348, -36.13904080823591, -36.12036814921927, -38.75812800397738, -35.96405175467909, -38.37940872010355, -35.22298653966069, -38.31311805007266, -36.01235983844463, -38.51344092510974, -35.32863176994808, -35.932612106252456, -35.90722309701111, -37.75026480687993, -38.79464959068992, -35.13995953340734, -35.07164415187336, -37.132388385563345, -36.84774552243794, -37.97398530414053, -37.21741438498185, -37.14488705188171, -39.180904578727876, -37.36233350180963, -37.4881513057532, -39.32687931223731, -38.661337929682]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",148.594,3364.869,8.598,58153.262,11.809,30000,30000,71.22307692307692,62.1846153846154,0.0,0.00016398819285011473,0.0,9.075233687267446e-05,0.33230769230769225,0.2791603821015586,9.999999747378752e-05,-6355.376,2111.7595,22.69098,3269.026,40.000004,-0.016869068
6.6176326848894,-39.52805625532239,-33.11996274278107,100.0,275,25,59500,False,575,3,687dde603c484e979c4303d95c5c6689,2020-10-13_12-56-54,1602590214,9.965428113937378,29.98613214492798,31290,eclipse,192.168.1.12,29.98613214492798,0,3,18e3d_00000,0,"[-34.771374464000594, -34.913833186569285, -38.42870146481582, -34.071574816386445, -36.13187260249838, -31.975379512511918, -35.02423657624982, -29.936660915006055, -34.935231655371894, 6.6176326848894, -24.356065819556026, -32.91152726757118, -35.32897044592713, -36.53084345574295, -36.047134518011006, -35.49987670007646, -37.110671327909735, -36.360359161925196, -30.791239958358403, -30.620170848072334, -16.60758484535797, -34.973449746670525, -36.61697942161066, -36.24256885800803, -37.90518802883191, -37.38535831693568, -35.02971648888227, -34.0068393265546, -32.573712643708134, -33.727692747221056, -31.599465676899086, -31.057662609977616, -30.019445590806786, -36.7961265098996, -35.144031721261285, -34.92543764637223, -33.26062488367154, -37.10184225432275, -35.63571535188108, -31.5273789954698, -28.069413501705434, -30.639289096668524, -31.65334602821508, -33.37731167830678, -38.40450005744127, -35.45358009424178, -37.2827833560127, -37.66139704588064, -34.633093054864375, -35.68996335356174, -35.17704682420323, -29.311011470538244, -34.02941965509153, -30.737104727412824, -31.48251597945274, -38.593839094127254, -30.964534320993526, -35.17622727219828, -34.42730645979151, -34.521230052651035, -34.454290023337684, -31.83681591923185, -33.882671055019344, -29.353272236220768, -31.78333383894007, -25.209589025215738, -35.30811067520616, -33.82221143236643, -34.22852277281565, -37.09200712563204, -36.37746110218134, -34.18616040767304, -32.76978725527505, -32.05343127435671, -31.04981091316015, -29.706739921879855, -32.94546239941621, -38.286200437625354, -33.16123078614053, -36.59391163915772, -33.61247687798947, -32.042747528917005, -31.22281718818982, -28.426703374155355, -33.556654342467475, -27.874122229729995, -28.811590020931177, -30.914856738286954, -34.84942179889619, -34.70966556608375, -38.37885316697699, -34.79743880384699, -27.81655058858051, -34.70619947472218, -38.14072476975738, -29.184814524857046, -35.31204472185726, -27.302433713775486, -27.789854038858635, -34.5015468560784, -32.909790311501986, -35.16851189856724, -38.019303875731175, -34.487177808922624, -30.878914838215906, -33.3644011991157, -29.43300514769042, -36.01177027101401, -33.526834336078856, -29.101375434987695, -33.412073937366024, -35.47707672254112, -35.58694212128159, -30.962951948234277, -34.689466507277594, -32.63123279362222, -34.99358870339436, -28.2528914619709, -35.77447586336508, -26.903943013352375, -31.336688672119315, -31.452400570007715, -35.70361177307175, -35.885235738815005, -38.18687937480988, -37.92467004698785, -36.107303347981976, -30.932236327111845, -30.71205150693254, -29.271772856318126, -32.43049420677035, -25.77126530071063, -35.163585330481006, -37.229185548229445, -35.761081547994614, -34.99963686508617, -33.352701116357636, -31.99097201690947, -35.50492697726082, -35.55763948679899, -30.65728194232976, -29.628258548527263, -16.049243444236964, -33.525226015138905, -37.62430601186708, -34.82361807675742, -38.45723752195872, -34.9130248067919, -35.5673837012292, -33.129676269949734, -36.56289779506781, -29.18938713924648, -33.675163444535066, -29.188630303905022, -33.81719363984311, -34.56386489663156, -32.149422437066136, -31.12722915709583, -35.10214637868835, -35.410710475868385, -30.74597108540219, -34.90024920139476, -32.9455288119564, -27.878799238365566, -32.77213447992259, -35.33911677160861, -35.45871067761929, -36.7426515123904, -36.77791153993341, -34.1572462126864, -35.80940058342878, -27.014084905039162, -35.697961859619454, -29.852060256882925, -28.209626692164, -25.409639704793552, -39.06890159355398, -34.45542222299721, -36.069914758011215, -34.69863706133345, -32.191929823756674, -34.999610820869535, -33.583387305402184, -29.957060607236787, -34.64326152951502, -33.120371039186, -30.95450362381345, -32.748888438620064, -37.81168724227031, -37.398471751983536, -37.87257883592524, -33.54167286610791, -34.73092143911954, -35.575797462599596, -34.855157161038555, -31.141510836688187, -33.72355988090487, -31.391888713135064, -35.808697501956956, -34.51487221921515, -33.058740788141684, -32.400995735825845, -34.543377167195835, -32.4372292232295, -31.916599574314077, -35.14697685097732, -29.228036596728124, -31.819315655693547, -29.137213438680558, -35.69943921816621, -32.082462178117275, -36.24573554235675, -38.346079637620825, -28.93328877610876, -33.556310898939685, -32.25868308221089, -31.618363890104114, -33.42652739344613, -28.61905461109307, -34.82666389960747, -37.74309403359241, -35.37560732124671, -36.55555370484034, -39.52805625532239, -31.411396261800977, -34.39691246522834, -32.5915461089256, -36.3903101081642, -28.309512187867476, -28.346487301756575, -25.193617771109324, -38.17496505819558, -31.821827641727232, -35.25228018562529, -33.81371721408874, -36.603495072945194, -36.297680029385184, -33.88500569131262, -35.13728330587624, -32.25951517654758, -29.88503628364433, -25.92726373471096, -36.65599663952808, -36.486972500183484, -35.87480416820797, -34.14077726957098, -33.64893066715815, -37.92854352033717, -32.91598498984569, -32.987454790916225, -28.123027103855925, -25.366572644992605, -27.093846977200847, -35.14568687428407, -36.16135010441201, -32.90457017333553, -32.985648081668266, -35.43747712134176, -34.80132940023221, -32.60534210319237, -30.953994905470683, -29.245526925932076, -33.41395281760465, -28.09318132413367, -35.26016602228478, -37.28874237685904, -36.24338105598773, -34.87667271687028, -36.34262618564547, -31.286660737798755, -29.605234738641975, -29.517190435930097, -33.41170275929269, -29.562163809865833, -28.22885480439061]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",147.395,3392.242,8.524,58656.672,10.194,59500,59500,72.08333333333333,62.20833333333334,0.0,0.00016398819285011476,0.0,9.075233687267448e-05,0.3516666666666666,0.27913943355119825,9.999999747378752e-05,-3701.3464,2007.5161,22.87948,4289.6665,40.0,-0.02590549
345.9563742282144,-33.84250743472687,42.86446866427851,100.0,300,25,87500,False,875,4,687dde603c484e979c4303d95c5c6689,2020-10-13_12-57-04,1602590224,10.001993179321289,39.98812532424927,31290,eclipse,192.168.1.12,39.98812532424927,0,4,18e3d_00000,0,"[-24.099973067720363, -22.44241056850451, -21.26377371497977, -16.934482293045864, 45.537008251952464, 49.361910606558205, 6.42166256100284, -19.23383128091136, 106.26003857255677, 187.26566925000498, 141.2954854193067, 48.57641563246487, 5.638734205320969, -19.086302582245306, 21.49758413440123, -23.27374855243165, 132.21156820658288, 129.2650508654118, -16.02689483616649, -14.115949469189438, 81.40782209687461, -15.237527348261153, -1.0037197960986304, 51.505284608782794, -31.292575280709006, 96.13446794507995, -20.7935881699071, 50.68565315864962, -3.5959995528596247, -5.174261658192945, 39.49530534291026, 220.0195029888465, 174.81918750348856, 5.96133819938182, -10.058583420048912, 132.35545682901085, -29.34135304665198, -14.72174285423551, -25.668741635720078, 50.38434095293291, 61.972562165481676, 14.825722348517553, 149.29862891283224, 231.723710199234, 136.26812595582146, -12.008637465436996, -21.25961625541267, 122.33211924673023, -22.091651466258405, -19.64857489731493, -15.509401201341753, 126.62909595107755, 75.99450271620644, 35.116022719992564, -19.468049349563994, -7.985263680288301, -16.18927179566195, 81.44907670292082, 67.66640828639207, 56.801731314035266, -22.833561618939477, 140.30819818720434, -14.806843151000281, 116.22684968217227, -3.1842149944144933, 28.857745257126844, 29.25219087571711, 111.58011728725126, -4.541391847976658, -16.19901737044282, 132.74361022061353, 107.18228369382788, -29.55773513156596, -16.519334017040237, -24.676074266674405, 85.11406269197171, 128.13203490680866, 185.35466196131296, 102.01786706342405, -13.228921076119224, 13.700412353288309, -18.159870378046016, 79.00844103440541, 142.94925522918572, -33.84250743472687, -28.249645930273537, -18.566320207430866, -21.84541244331769, 75.91382111638612, 176.55319162863296, 80.57350178503924, -18.41435489970227, 257.8768189673672, 87.47011133837076, -19.943062866017875, -17.850333001374015, -31.68136193733687, -4.501014515180166, -26.894234299257995, -5.84628574327732, 85.77364202212797, 141.5688058824943, 44.48127043249595, -16.1013131306433, -3.999301929472853, 229.42217085791822, 21.65920527896752, 7.05935409122398, -31.639687015147167, 33.64249053917819, 17.38347761853635, -13.333658219407512, 61.25136222148044, 134.839314337335, -0.011682096168552682, -16.099994768122155, 0.0613899926735709, -17.43906117168911, 35.87208423640884, 41.05684109817695, 2.205168651083784, -21.556852373519344, -15.960187946327165, 49.01221505468475, 40.06129761044931, 126.01921007163396, 139.0359451347634, 205.02155319984044, 9.16165504863814, 177.85623790912408, 46.53804908099526, -5.477725434410772, -19.449849185872154, -10.544296397166914, -24.557662115229014, 26.19998229271444, 40.41837837858022, 172.98952127727776, -17.671673882807436, -20.24083974862942, 20.184443014348112, -20.245808461263398, -3.246497152578529, -1.46638837396234, -25.76519314154476, -27.127132744865765, 37.63807474554738, -16.333757719564364, -22.34287065890783, 51.55850370548101, 105.53389814491466, -14.014332002342828, 185.0109657623434, -12.369031130136005, 68.29172857190562, -18.257146371037912, -25.235894240731415, -23.855521115598336, -24.737790409755878, -8.418393865312467, 103.37405560432707, -19.528822954042546, 10.25174123145695, 76.05194602513369, 77.10949902122087, 131.6451875870931, -13.20910351046997, 26.16777383450512, -28.108701414784083, -8.862440638653489, 104.99528630311073, 3.5761359635688623, 13.225426927761424, 188.11195520127072, 39.03229243304754, -8.136215915058287, 19.064226192068766, -17.944773252164854, 137.38701672395095, 171.79002817008498, 4.083324181561359, 66.81489732842957, -17.133547249606938, 51.30459077233183, 172.54803871675855, 212.73601963575874, -15.657317704404052, -12.173577178192023, -20.542399112930944, 186.09881099640768, 81.03940596365459, -11.52765360907101, -28.958576392741406, -20.53057524079424, 11.25865812240811, -24.478055606974664, 81.01866399102353, 113.02642917870972, 92.64167162566852, -8.592102243484119, -14.689847983299744, -19.386400792503405, 66.42819252245253, 2.162363405683694, -30.525325214345152, -26.006231386324394, 73.82253503475582, -12.918658028690096, 174.82468118973568, 131.15783887318304, -18.80326259375376, 127.68991622493293, 8.55326291590558, 225.28129315462436, 62.21495642364495, 95.8700221145831, 37.34351529365295, -29.689904594593983, -18.55249481062925, -20.415654906565894, 85.77973767787755, -9.178773886471742, 175.17353449185006, 139.56677070668462, -16.522228249873194, 136.31849294266286, -14.458377848766823, -20.92119183891663, -28.31121151008836, -25.57174328997914, 119.90914800071003, -14.490739432149816, -9.843763557333023, 130.4921738003425, 141.76938014703867, 183.34157104598776, -17.782875613365356, 269.1587830823237, 232.45091329336566, -1.6542235286019855, -27.502723420951078, -23.454415071968867, -17.70634880664427, -21.510650514725324, 28.02057251092353, 274.87058106636647, 156.19114042798574, 345.9563742282144, 42.39989626728237, 63.52567617407269, -18.895201635332864, 24.3006027642705, -30.99970206355251, -12.116760567350322, 109.14300875716222, -11.440961495888208, 5.669563802498644, 18.735927309742717, -9.100037359996062, 3.7784186682683365, 47.95682375190729, -12.175738106810302, -18.274336303720204, 170.80086585978933, -28.9305741210762, 13.301795928504584, 208.9453004444723, 100.67017409717047, -8.554490771297194, 166.26992064172137, 149.1472305765204, -20.465709199078475, -1.3823946028173308, -11.961983579518847, 192.69607771171096, 6.711384683087457, -25.306289348690914, -22.375840275914214, 55.198758602927235, -13.821069849537073, 36.94512443371449, 12.302729892713272, 13.92951519671839, 47.77593467320473, 3.1765796856349895, 27.363490113656674, 97.76270876002837, -5.6961374356729335, -28.740078417242245, -21.74833889564976, 72.16878405156862, -19.889724671016577, 22.952778476801715, 50.8095114826584, 228.10852594979872, 93.21662386083167, -0.1786381828683539, 143.75250396766688, 15.059314425575758, -4.034508470706864]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",150.857,3314.404,7.162,69809.428,11.105,87500,87500,73.03846153846153,62.29999999999998,0.0,0.00016398819285011473,0.0,9.075233687267446e-05,0.3469230769230769,0.27913943355119825,9.999999747378752e-05,13540.224,1832.2346,22.875599,72177.98,40.0,-0.0004659891
